accuracy,recall,precision,f1,mcc,avg_spd,avg_aod,avg_eod,spd,aod,eod
0.651,0.648,0.648,0.648,0.296,0.11299999999999999,0.085,0.058,0.177,0.132,0.104
0.648,0.642,0.645,0.643,0.287,0.11,0.0795,0.07300000000000001,0.188,0.152,0.151
0.636,0.633,0.634,0.633,0.267,0.122,0.097,0.0755,0.178,0.147,0.124
0.651,0.646,0.648,0.646,0.294,0.087,0.062,0.0635,0.168,0.133,0.124
0.65,0.644,0.647,0.644,0.291,0.11649999999999999,0.08449999999999999,0.087,0.185,0.151,0.143
0.638,0.635,0.635,0.635,0.27,0.1415,0.11449999999999999,0.0995,0.214,0.181,0.177
0.646,0.642,0.643,0.642,0.285,0.10750000000000001,0.0735,0.0855,0.162,0.125,0.137
0.64,0.634,0.637,0.634,0.271,0.108,0.0785,0.075,0.211,0.181,0.162
0.636,0.633,0.634,0.633,0.266,0.136,0.107,0.107,0.231,0.201,0.184
0.642,0.639,0.64,0.64,0.279,0.131,0.1015,0.096,0.197,0.161,0.169
0.643,0.638,0.641,0.639,0.279,0.11049999999999999,0.08049999999999999,0.076,0.179,0.146,0.137
0.649,0.644,0.646,0.644,0.29,0.101,0.07350000000000001,0.0485,0.159,0.107,0.094
0.641,0.636,0.638,0.636,0.274,0.1215,0.092,0.088,0.217,0.186,0.171
0.657,0.652,0.654,0.652,0.306,0.1235,0.093,0.074,0.185,0.15,0.126
0.634,0.63,0.631,0.63,0.261,0.1275,0.0995,0.096,0.233,0.205,0.187
0.656,0.651,0.654,0.652,0.305,0.105,0.0715,0.0665,0.193,0.161,0.129
0.68,0.674,0.679,0.675,0.353,0.1535,0.11649999999999999,0.104,0.239,0.185,0.159
0.654,0.648,0.651,0.649,0.3,0.151,0.1215,0.103,0.218,0.179,0.153
0.655,0.651,0.653,0.652,0.304,0.14049999999999999,0.105,0.1135,0.211,0.176,0.17
0.657,0.653,0.655,0.654,0.308,0.16799999999999998,0.1345,0.131,0.253,0.195,0.211
0.635,0.629,0.632,0.629,0.261,0.103,0.07100000000000001,0.087,0.16,0.129,0.138
0.649,0.643,0.646,0.643,0.289,0.10550000000000001,0.075,0.0675,0.16,0.127,0.107
0.654,0.65,0.652,0.65,0.301,0.1275,0.096,0.0875,0.193,0.157,0.149
0.656,0.651,0.653,0.652,0.304,0.1365,0.10450000000000001,0.0965,0.2,0.148,0.142
0.661,0.657,0.658,0.657,0.315,0.1185,0.0835,0.0815,0.195,0.161,0.135
0.646,0.642,0.643,0.642,0.284,0.1085,0.0795,0.068,0.174,0.14,0.125
0.649,0.643,0.647,0.643,0.29,0.093,0.0605,0.058499999999999996,0.167,0.134,0.114
0.645,0.64,0.642,0.64,0.282,0.127,0.09849999999999999,0.08650000000000001,0.197,0.165,0.145
0.636,0.633,0.634,0.633,0.266,0.106,0.082,0.0565,0.188,0.156,0.137
0.642,0.638,0.639,0.638,0.277,0.11249999999999999,0.08349999999999999,0.077,0.199,0.165,0.16
0.643,0.639,0.641,0.639,0.279,0.11449999999999999,0.0875,0.068,0.209,0.175,0.164
0.652,0.646,0.649,0.646,0.295,0.14100000000000001,0.111,0.0955,0.21,0.179,0.149
0.653,0.648,0.65,0.649,0.298,0.148,0.1165,0.1085,0.222,0.193,0.158
0.657,0.653,0.654,0.654,0.308,0.119,0.08600000000000001,0.0795,0.172,0.134,0.131
0.646,0.642,0.643,0.642,0.285,0.14200000000000002,0.112,0.1015,0.223,0.197,0.152
0.617,0.609,0.614,0.608,0.222,0.1035,0.078,0.084,0.179,0.155,0.171
0.636,0.633,0.633,0.633,0.266,0.0945,0.07150000000000001,0.04,0.132,0.099,0.08
0.677,0.667,0.681,0.666,0.347,0.143,0.11249999999999999,0.0765,0.212,0.163,0.129
0.64,0.636,0.637,0.637,0.274,0.135,0.1065,0.097,0.218,0.189,0.162
0.649,0.643,0.646,0.644,0.289,0.147,0.11599999999999999,0.1105,0.248,0.217,0.192
0.645,0.642,0.643,0.642,0.285,0.1295,0.09949999999999999,0.096,0.208,0.154,0.192
0.639,0.637,0.637,0.637,0.274,0.14100000000000001,0.1165,0.0875,0.216,0.174,0.144
0.634,0.631,0.631,0.631,0.262,0.1085,0.08449999999999999,0.059000000000000004,0.177,0.133,0.113
0.638,0.635,0.635,0.635,0.27,0.07949999999999999,0.058,0.0625,0.157,0.125,0.132
0.647,0.644,0.644,0.644,0.288,0.0675,0.038,0.0495,0.136,0.098,0.102
0.654,0.649,0.652,0.65,0.301,0.0945,0.0605,0.0645,0.156,0.117,0.123
0.654,0.649,0.651,0.65,0.3,0.14850000000000002,0.1155,0.114,0.223,0.163,0.184
0.655,0.649,0.653,0.649,0.302,0.106,0.0755,0.06,0.152,0.116,0.115
0.647,0.641,0.644,0.641,0.285,0.117,0.0825,0.095,0.187,0.154,0.148
0.657,0.655,0.655,0.655,0.31,0.14,0.11,0.089,0.234,0.18,0.167
0.656,0.651,0.653,0.651,0.304,0.1365,0.1085,0.0815,0.23,0.196,0.169
0.64,0.636,0.637,0.636,0.272,0.098,0.068,0.0655,0.157,0.109,0.112
0.65,0.647,0.648,0.647,0.295,0.1285,0.099,0.082,0.209,0.147,0.165
0.663,0.658,0.661,0.658,0.318,0.10899999999999999,0.079,0.052000000000000005,0.179,0.143,0.109
0.653,0.649,0.65,0.65,0.3,0.137,0.10849999999999999,0.08349999999999999,0.205,0.161,0.136
0.64,0.637,0.637,0.637,0.274,0.1345,0.1115,0.0775,0.222,0.189,0.168
0.654,0.652,0.652,0.652,0.304,0.1385,0.108,0.0935,0.216,0.179,0.17
0.638,0.633,0.635,0.633,0.268,0.064,0.031,0.0465,0.107,0.07,0.091
0.627,0.624,0.624,0.624,0.248,0.10900000000000001,0.085,0.071,0.202,0.171,0.165
0.669,0.665,0.667,0.666,0.332,0.144,0.10899999999999999,0.097,0.24,0.203,0.178
0.645,0.64,0.642,0.64,0.282,0.105,0.0715,0.0845,0.186,0.153,0.15
0.675,0.671,0.672,0.671,0.343,0.1785,0.1455,0.1215,0.29,0.226,0.201
0.65,0.645,0.646,0.646,0.292,0.1325,0.10400000000000001,0.091,0.212,0.195,0.183
0.667,0.661,0.664,0.662,0.325,0.14650000000000002,0.12,0.0795,0.23,0.174,0.129
0.647,0.641,0.643,0.641,0.284,0.1005,0.0775,0.057,0.175,0.161,0.119
0.66,0.652,0.657,0.653,0.309,0.10350000000000001,0.079,0.0325,0.151,0.137,0.072
0.663,0.654,0.66,0.655,0.314,0.1295,0.0985,0.075,0.221,0.208,0.143
0.667,0.662,0.664,0.662,0.326,0.156,0.124,0.1115,0.223,0.172,0.159
0.658,0.653,0.654,0.654,0.308,0.1775,0.1475,0.1325,0.265,0.209,0.192
0.656,0.65,0.653,0.651,0.303,0.16549999999999998,0.14100000000000001,0.10550000000000001,0.244,0.196,0.151
0.68,0.672,0.677,0.672,0.349,0.159,0.1275,0.0915,0.239,0.192,0.137
0.673,0.666,0.669,0.667,0.335,0.1805,0.1495,0.116,0.281,0.232,0.199
0.663,0.658,0.66,0.658,0.318,0.1795,0.158,0.10149999999999999,0.252,0.232,0.186
0.669,0.664,0.666,0.664,0.33,0.1525,0.125,0.083,0.244,0.193,0.133
0.68,0.676,0.677,0.676,0.352,0.159,0.126,0.0945,0.255,0.19,0.155
0.676,0.672,0.673,0.672,0.344,0.16999999999999998,0.14100000000000001,0.104,0.242,0.201,0.156
0.644,0.639,0.64,0.639,0.279,0.11549999999999999,0.0885,0.0765,0.183,0.165,0.171
0.68,0.674,0.676,0.675,0.35,0.16,0.129,0.089,0.259,0.197,0.151
0.658,0.654,0.655,0.654,0.308,0.177,0.15200000000000002,0.12,0.262,0.201,0.186
0.681,0.671,0.68,0.672,0.351,0.2065,0.179,0.131,0.303,0.254,0.193
0.656,0.652,0.653,0.653,0.305,0.15250000000000002,0.126,0.0935,0.247,0.222,0.145
0.625,0.623,0.622,0.622,0.245,0.113,0.0915,0.07300000000000001,0.163,0.146,0.161
0.658,0.652,0.654,0.653,0.306,0.1185,0.0925,0.056499999999999995,0.198,0.182,0.141
0.672,0.662,0.67,0.662,0.331,0.14400000000000002,0.12,0.07,0.217,0.168,0.105
0.667,0.661,0.664,0.661,0.325,0.1295,0.098,0.0735,0.203,0.151,0.107
0.679,0.672,0.676,0.673,0.348,0.149,0.1175,0.0835,0.235,0.19,0.131
0.654,0.648,0.65,0.649,0.298,0.134,0.106,0.08449999999999999,0.222,0.206,0.174
0.627,0.624,0.624,0.624,0.248,0.134,0.10899999999999999,0.1055,0.195,0.179,0.196
0.665,0.658,0.662,0.659,0.32,0.176,0.154,0.0935,0.253,0.236,0.159
0.616,0.584,0.658,0.546,0.23,0.036500000000000005,0.028999999999999998,0.012,0.07,0.063,0.05
0.672,0.665,0.668,0.666,0.333,0.153,0.1225,0.0945,0.237,0.179,0.151
0.67,0.662,0.667,0.662,0.329,0.1335,0.1025,0.08449999999999999,0.203,0.164,0.142
0.647,0.644,0.644,0.644,0.288,0.1525,0.128,0.099,0.233,0.198,0.168
0.671,0.666,0.668,0.666,0.333,0.16849999999999998,0.1395,0.1045,0.282,0.225,0.181
0.684,0.672,0.686,0.673,0.358,0.11049999999999999,0.081,0.037,0.182,0.14,0.069
0.672,0.663,0.67,0.664,0.333,0.1315,0.1035,0.055999999999999994,0.183,0.17,0.083
0.661,0.657,0.657,0.657,0.314,0.1735,0.14450000000000002,0.116,0.313,0.271,0.206
0.637,0.635,0.635,0.635,0.269,0.1325,0.11249999999999999,0.069,0.205,0.181,0.119
0.675,0.664,0.674,0.664,0.338,0.133,0.1055,0.065,0.197,0.168,0.104
0.666,0.643,0.688,0.633,0.328,0.145,0.128,0.058499999999999996,0.226,0.191,0.103
0.665,0.657,0.661,0.657,0.318,0.129,0.097,0.086,0.208,0.158,0.128
0.669,0.663,0.665,0.664,0.328,0.14700000000000002,0.11699999999999999,0.0945,0.233,0.17,0.151
0.667,0.662,0.663,0.662,0.325,0.1545,0.11900000000000001,0.118,0.227,0.209,0.195
0.672,0.665,0.668,0.666,0.333,0.14900000000000002,0.119,0.0895,0.222,0.169,0.131
0.664,0.656,0.661,0.657,0.317,0.1625,0.1375,0.105,0.228,0.21,0.182
0.667,0.662,0.664,0.662,0.326,0.1615,0.13899999999999998,0.08,0.243,0.2,0.132
0.639,0.636,0.636,0.636,0.272,0.135,0.1145,0.076,0.269,0.238,0.203
0.662,0.656,0.659,0.657,0.315,0.1625,0.138,0.0935,0.234,0.187,0.138
0.666,0.662,0.662,0.662,0.324,0.1505,0.1245,0.0815,0.219,0.181,0.143
0.652,0.646,0.648,0.647,0.295,0.122,0.098,0.063,0.179,0.163,0.133
0.677,0.671,0.674,0.672,0.345,0.14300000000000002,0.11099999999999999,0.0785,0.226,0.192,0.125
0.674,0.669,0.67,0.669,0.339,0.16849999999999998,0.13799999999999998,0.107,0.29,0.237,0.185
0.673,0.667,0.669,0.668,0.336,0.243,0.2205,0.16949999999999998,0.371,0.319,0.268
0.623,0.615,0.618,0.615,0.233,0.125,0.115,0.053500000000000006,0.196,0.2,0.127
0.649,0.645,0.645,0.645,0.29,0.156,0.13,0.10500000000000001,0.22,0.191,0.156
0.651,0.645,0.647,0.646,0.293,0.121,0.0865,0.093,0.195,0.142,0.141
0.649,0.646,0.646,0.646,0.291,0.145,0.1175,0.0935,0.224,0.169,0.146
0.669,0.662,0.666,0.663,0.328,0.1835,0.1615,0.11649999999999999,0.265,0.231,0.183
0.659,0.653,0.655,0.653,0.307,0.1395,0.116,0.0765,0.233,0.21,0.129
0.677,0.672,0.674,0.673,0.347,0.195,0.159,0.14650000000000002,0.311,0.233,0.243
0.641,0.637,0.638,0.637,0.275,0.165,0.1395,0.1215,0.244,0.194,0.176
0.653,0.646,0.649,0.647,0.295,0.1935,0.17149999999999999,0.1215,0.28,0.242,0.175
0.661,0.654,0.658,0.655,0.312,0.163,0.1375,0.094,0.261,0.226,0.15
0.655,0.649,0.652,0.65,0.301,0.14800000000000002,0.1225,0.093,0.218,0.169,0.141
0.679,0.665,0.683,0.665,0.347,0.1085,0.08,0.0385,0.172,0.157,0.088
0.653,0.645,0.649,0.646,0.294,0.1495,0.128,0.08099999999999999,0.209,0.19,0.143
0.642,0.636,0.638,0.637,0.274,0.157,0.1305,0.11199999999999999,0.229,0.216,0.175
0.676,0.667,0.674,0.668,0.342,0.133,0.10450000000000001,0.061,0.214,0.181,0.107
0.639,0.629,0.635,0.629,0.265,0.1345,0.108,0.0975,0.2,0.181,0.157
0.681,0.671,0.679,0.672,0.35,0.138,0.111,0.057499999999999996,0.231,0.178,0.107
0.662,0.656,0.659,0.657,0.315,0.15,0.125,0.081,0.217,0.202,0.146
0.66,0.652,0.657,0.653,0.309,0.12,0.092,0.061,0.173,0.15,0.091
0.653,0.649,0.649,0.649,0.298,0.176,0.1555,0.109,0.28,0.228,0.19
0.66,0.655,0.657,0.656,0.312,0.1555,0.1255,0.1065,0.264,0.202,0.189
0.674,0.669,0.671,0.67,0.34,0.1575,0.127,0.0895,0.262,0.209,0.149
0.655,0.646,0.652,0.646,0.298,0.138,0.11599999999999999,0.0635,0.218,0.206,0.13
0.649,0.642,0.645,0.642,0.287,0.1395,0.11599999999999999,0.075,0.208,0.175,0.114
0.67,0.663,0.667,0.664,0.33,0.14800000000000002,0.1245,0.0695,0.222,0.185,0.131
0.67,0.663,0.667,0.664,0.33,0.136,0.107,0.0695,0.208,0.18,0.117
0.644,0.638,0.64,0.638,0.278,0.10400000000000001,0.0805,0.049999999999999996,0.164,0.135,0.099
0.654,0.636,0.662,0.631,0.297,0.074,0.05,0.019,0.123,0.093,0.045
0.629,0.62,0.624,0.62,0.244,0.0965,0.0735,0.0645,0.158,0.142,0.148
0.685,0.674,0.686,0.674,0.359,0.151,0.1205,0.081,0.241,0.186,0.127
0.634,0.625,0.63,0.625,0.255,0.08399999999999999,0.0635,0.037,0.146,0.121,0.081
0.675,0.669,0.672,0.669,0.34,0.1305,0.09749999999999999,0.07,0.23,0.17,0.129
0.633,0.627,0.629,0.627,0.256,0.1155,0.094,0.065,0.16,0.142,0.12
0.673,0.666,0.67,0.667,0.336,0.1345,0.10450000000000001,0.067,0.221,0.176,0.109
0.652,0.643,0.648,0.644,0.291,0.104,0.08549999999999999,0.0255,0.155,0.136,0.084
0.669,0.661,0.666,0.662,0.327,0.116,0.0885,0.0475,0.175,0.138,0.077
0.668,0.658,0.665,0.659,0.324,0.163,0.136,0.09749999999999999,0.259,0.231,0.177
0.673,0.667,0.669,0.668,0.337,0.14850000000000002,0.11499999999999999,0.095,0.231,0.17,0.141
0.641,0.63,0.638,0.629,0.267,0.124,0.10250000000000001,0.0675,0.167,0.155,0.113
0.674,0.671,0.671,0.671,0.341,0.16649999999999998,0.136,0.103,0.289,0.234,0.183
0.673,0.664,0.67,0.664,0.334,0.15,0.123,0.08449999999999999,0.235,0.169,0.147
0.667,0.661,0.663,0.661,0.324,0.1475,0.1155,0.093,0.235,0.206,0.165
0.677,0.671,0.674,0.672,0.345,0.13,0.0985,0.067,0.213,0.159,0.103
0.668,0.661,0.664,0.662,0.326,0.137,0.10849999999999999,0.0765,0.214,0.16,0.115
0.674,0.658,0.681,0.655,0.337,0.1085,0.083,0.0315,0.176,0.163,0.079
0.674,0.668,0.671,0.668,0.339,0.14300000000000002,0.11299999999999999,0.0765,0.219,0.195,0.14
0.674,0.669,0.671,0.669,0.34,0.143,0.113,0.07200000000000001,0.224,0.186,0.115
0.659,0.654,0.655,0.654,0.309,0.15,0.1215,0.098,0.229,0.195,0.156
0.667,0.658,0.664,0.659,0.322,0.13,0.10200000000000001,0.0655,0.176,0.161,0.103
0.677,0.672,0.674,0.673,0.346,0.16849999999999998,0.13799999999999998,0.096,0.264,0.211,0.147
0.66,0.651,0.656,0.652,0.308,0.1205,0.093,0.064,0.19,0.141,0.096
0.67,0.662,0.667,0.662,0.329,0.147,0.1235,0.0615,0.225,0.184,0.142
0.669,0.661,0.667,0.662,0.328,0.2535,0.233,0.16799999999999998,0.425,0.4,0.279
0.681,0.674,0.679,0.675,0.352,0.1425,0.1135,0.0695,0.216,0.182,0.124
0.674,0.666,0.672,0.666,0.337,0.163,0.1355,0.0895,0.251,0.207,0.129
0.663,0.658,0.66,0.659,0.318,0.161,0.1315,0.1015,0.266,0.219,0.163
0.666,0.66,0.662,0.66,0.322,0.15,0.121,0.092,0.222,0.166,0.141
0.674,0.665,0.671,0.666,0.336,0.20400000000000001,0.179,0.1285,0.306,0.265,0.192
0.67,0.663,0.667,0.664,0.331,0.143,0.1135,0.0775,0.226,0.179,0.117
0.671,0.666,0.668,0.667,0.334,0.165,0.1335,0.10600000000000001,0.261,0.206,0.165
0.674,0.669,0.67,0.669,0.339,0.14750000000000002,0.11549999999999999,0.0875,0.244,0.195,0.143
0.667,0.66,0.663,0.661,0.323,0.16,0.1305,0.10400000000000001,0.28,0.224,0.187
0.676,0.671,0.673,0.672,0.344,0.156,0.125,0.0895,0.246,0.204,0.147
0.678,0.673,0.675,0.674,0.348,0.2095,0.178,0.1505,0.331,0.266,0.243
0.673,0.664,0.67,0.665,0.334,0.1385,0.10899999999999999,0.0745,0.215,0.199,0.146
0.672,0.668,0.668,0.668,0.337,0.164,0.1345,0.1015,0.268,0.212,0.165
0.67,0.666,0.667,0.666,0.333,0.16199999999999998,0.1335,0.0925,0.234,0.197,0.142
0.663,0.657,0.659,0.658,0.316,0.126,0.10250000000000001,0.0485,0.194,0.153,0.073
0.64,0.634,0.636,0.634,0.269,0.086,0.07650000000000001,0.074,0.183,0.167,0.153
0.653,0.648,0.649,0.649,0.297,0.1505,0.1295,0.0825,0.211,0.194,0.166
0.663,0.658,0.659,0.658,0.317,0.1295,0.10350000000000001,0.0645,0.185,0.157,0.118
0.676,0.669,0.673,0.67,0.342,0.131,0.1015,0.065,0.212,0.156,0.105
0.677,0.671,0.674,0.671,0.344,0.1625,0.134,0.0875,0.259,0.212,0.135
0.674,0.667,0.67,0.668,0.338,0.174,0.14450000000000002,0.1095,0.257,0.197,0.162
0.651,0.645,0.647,0.645,0.292,0.094,0.07100000000000001,0.0635,0.182,0.164,0.165
0.651,0.649,0.648,0.648,0.297,0.1315,0.1045,0.08,0.203,0.185,0.18
0.669,0.663,0.665,0.663,0.328,0.1495,0.121,0.08499999999999999,0.23,0.2,0.146
0.65,0.644,0.646,0.644,0.29,0.16999999999999998,0.14150000000000001,0.13,0.259,0.199,0.202
0.668,0.661,0.664,0.662,0.325,0.1465,0.117,0.092,0.226,0.184,0.147
0.659,0.653,0.655,0.654,0.308,0.1285,0.096,0.0885,0.179,0.16,0.171
0.671,0.665,0.668,0.665,0.332,0.152,0.1215,0.08850000000000001,0.243,0.227,0.175
0.672,0.665,0.668,0.666,0.333,0.1355,0.108,0.0695,0.207,0.168,0.13
0.659,0.655,0.656,0.655,0.31,0.173,0.14650000000000002,0.1195,0.271,0.24,0.193
0.666,0.66,0.663,0.66,0.322,0.14250000000000002,0.1155,0.0735,0.216,0.162,0.111
0.67,0.665,0.667,0.666,0.332,0.16449999999999998,0.1345,0.10350000000000001,0.253,0.19,0.163
0.674,0.669,0.67,0.669,0.339,0.133,0.106,0.056,0.202,0.161,0.098
0.648,0.643,0.644,0.643,0.287,0.11699999999999999,0.09,0.0795,0.19,0.145,0.146
0.642,0.635,0.638,0.635,0.273,0.107,0.08149999999999999,0.0655,0.146,0.129,0.131
0.666,0.66,0.662,0.661,0.322,0.153,0.1275,0.079,0.248,0.197,0.135
0.672,0.665,0.668,0.665,0.333,0.1365,0.1055,0.07450000000000001,0.206,0.152,0.127
0.676,0.67,0.673,0.671,0.343,0.14450000000000002,0.11499999999999999,0.07200000000000001,0.238,0.191,0.123
0.672,0.666,0.669,0.667,0.335,0.146,0.113,0.093,0.232,0.174,0.141
0.654,0.65,0.651,0.65,0.301,0.1605,0.1375,0.10049999999999999,0.256,0.217,0.199
0.663,0.653,0.66,0.654,0.314,0.1,0.075,0.031,0.173,0.122,0.069
0.67,0.658,0.671,0.658,0.329,0.155,0.1295,0.08349999999999999,0.225,0.188,0.119
0.653,0.648,0.653,0.648,0.301,0.16049999999999998,0.134,0.09,0.237,0.213,0.138
0.645,0.628,0.686,0.606,0.308,0.1875,0.173,0.098,0.286,0.267,0.164
0.669,0.663,0.671,0.662,0.334,0.20500000000000002,0.1765,0.125,0.307,0.273,0.209
0.655,0.65,0.654,0.65,0.304,0.161,0.13,0.10550000000000001,0.273,0.237,0.209
0.637,0.632,0.636,0.632,0.269,0.112,0.08,0.0805,0.189,0.163,0.141
0.662,0.653,0.669,0.65,0.322,0.1635,0.1335,0.10200000000000001,0.235,0.179,0.163
0.653,0.645,0.656,0.643,0.301,0.1285,0.096,0.08449999999999999,0.206,0.168,0.157
0.643,0.639,0.641,0.639,0.28,0.131,0.10350000000000001,0.0715,0.208,0.178,0.126
0.66,0.655,0.659,0.655,0.314,0.1295,0.095,0.081,0.196,0.156,0.14
0.675,0.669,0.676,0.668,0.345,0.1955,0.1625,0.1295,0.296,0.262,0.206
0.632,0.631,0.631,0.631,0.262,0.1055,0.078,0.055,0.149,0.12,0.109
0.675,0.665,0.684,0.662,0.349,0.221,0.195,0.132,0.31,0.275,0.205
0.643,0.639,0.642,0.639,0.281,0.137,0.1055,0.0985,0.223,0.197,0.181
0.671,0.66,0.684,0.656,0.343,0.13899999999999998,0.104,0.08099999999999999,0.216,0.174,0.151
0.653,0.649,0.652,0.649,0.301,0.121,0.0915,0.053,0.17,0.143,0.103
0.665,0.655,0.672,0.652,0.327,0.1265,0.0935,0.0655,0.2,0.172,0.123
0.621,0.6,0.688,0.559,0.274,0.10350000000000001,0.0875,0.051000000000000004,0.139,0.117,0.077
0.69,0.684,0.693,0.683,0.376,0.21650000000000003,0.179,0.14650000000000002,0.322,0.283,0.23
0.65,0.642,0.654,0.639,0.296,0.10250000000000001,0.078,0.034999999999999996,0.153,0.132,0.082
0.635,0.63,0.633,0.63,0.263,0.1145,0.0805,0.0935,0.192,0.167,0.158
0.664,0.659,0.664,0.658,0.323,0.1665,0.132,0.11399999999999999,0.25,0.208,0.201
0.66,0.654,0.66,0.653,0.314,0.121,0.08549999999999999,0.0795,0.191,0.153,0.137
0.655,0.651,0.654,0.652,0.305,0.175,0.15,0.097,0.273,0.253,0.154
0.643,0.639,0.641,0.639,0.28,0.1255,0.0955,0.076,0.209,0.178,0.138
0.655,0.65,0.655,0.65,0.305,0.1325,0.1005,0.078,0.187,0.154,0.13
0.643,0.638,0.643,0.638,0.281,0.133,0.1055,0.0785,0.213,0.181,0.142
0.637,0.634,0.635,0.634,0.269,0.1315,0.10300000000000001,0.08049999999999999,0.188,0.165,0.147
0.684,0.678,0.686,0.677,0.364,0.218,0.1825,0.14650000000000002,0.327,0.288,0.239
0.66,0.655,0.659,0.655,0.314,0.172,0.1415,0.107,0.265,0.232,0.178
0.667,0.661,0.667,0.661,0.328,0.1915,0.1605,0.1235,0.298,0.264,0.212
0.678,0.671,0.682,0.67,0.352,0.2005,0.173,0.114,0.292,0.261,0.17
0.683,0.675,0.69,0.673,0.364,0.197,0.16399999999999998,0.1195,0.31,0.275,0.203
0.677,0.668,0.684,0.666,0.352,0.16949999999999998,0.138,0.088,0.262,0.226,0.156
0.659,0.654,0.658,0.654,0.312,0.1345,0.10400000000000001,0.074,0.203,0.174,0.108
0.645,0.642,0.643,0.642,0.285,0.1255,0.1,0.062,0.18,0.159,0.118
0.681,0.675,0.683,0.674,0.357,0.217,0.1865,0.1345,0.356,0.327,0.233
0.673,0.666,0.676,0.665,0.342,0.176,0.1435,0.10200000000000001,0.281,0.243,0.19
0.67,0.664,0.673,0.663,0.337,0.187,0.153,0.1295,0.28,0.242,0.209
0.66,0.656,0.659,0.657,0.315,0.1845,0.15,0.1385,0.282,0.244,0.233
0.637,0.62,0.678,0.597,0.293,0.1735,0.15849999999999997,0.092,0.247,0.224,0.151
0.649,0.641,0.651,0.639,0.292,0.11449999999999999,0.0805,0.0755,0.184,0.149,0.132
0.67,0.662,0.677,0.66,0.338,0.147,0.118,0.06849999999999999,0.213,0.185,0.111
0.669,0.663,0.67,0.662,0.333,0.175,0.14250000000000002,0.1085,0.275,0.241,0.182
0.666,0.654,0.685,0.646,0.338,0.2025,0.1755,0.1305,0.3,0.267,0.214
0.656,0.653,0.654,0.653,0.307,0.179,0.14250000000000002,0.14300000000000002,0.32,0.276,0.297
0.65,0.646,0.649,0.646,0.295,0.10900000000000001,0.077,0.06,0.162,0.135,0.091
0.641,0.636,0.639,0.636,0.276,0.11299999999999999,0.085,0.07300000000000001,0.208,0.178,0.167
0.645,0.641,0.643,0.641,0.284,0.137,0.1095,0.0785,0.213,0.187,0.123
0.656,0.649,0.66,0.647,0.308,0.1445,0.113,0.0905,0.212,0.181,0.136
0.653,0.646,0.654,0.644,0.3,0.1895,0.163,0.1225,0.286,0.251,0.216
0.673,0.663,0.686,0.658,0.348,0.2015,0.1765,0.114,0.305,0.272,0.197
0.662,0.657,0.662,0.657,0.319,0.14400000000000002,0.10750000000000001,0.098,0.221,0.18,0.173
0.656,0.647,0.662,0.644,0.308,0.1125,0.0815,0.0515,0.186,0.167,0.092
0.683,0.676,0.689,0.674,0.364,0.1765,0.14150000000000001,0.10450000000000001,0.285,0.244,0.194
0.64,0.636,0.639,0.636,0.275,0.134,0.11,0.07100000000000001,0.188,0.158,0.118
0.661,0.656,0.661,0.655,0.317,0.1565,0.1215,0.1105,0.237,0.203,0.17
0.665,0.66,0.665,0.66,0.325,0.1535,0.11649999999999999,0.1065,0.242,0.204,0.179
0.671,0.66,0.686,0.654,0.345,0.162,0.133,0.08399999999999999,0.245,0.213,0.135
0.655,0.65,0.654,0.649,0.304,0.1395,0.10800000000000001,0.08349999999999999,0.221,0.187,0.144
0.656,0.651,0.656,0.651,0.307,0.1605,0.1295,0.101,0.268,0.236,0.183
0.654,0.649,0.654,0.649,0.303,0.1835,0.1495,0.1345,0.304,0.267,0.252
0.662,0.655,0.664,0.654,0.319,0.1365,0.1,0.089,0.217,0.191,0.135
0.658,0.653,0.657,0.653,0.311,0.14650000000000002,0.11149999999999999,0.0985,0.238,0.204,0.17
0.665,0.659,0.664,0.659,0.324,0.159,0.1235,0.112,0.242,0.204,0.181
0.661,0.656,0.661,0.656,0.317,0.137,0.10500000000000001,0.07550000000000001,0.212,0.179,0.122
0.672,0.662,0.685,0.657,0.345,0.2295,0.20600000000000002,0.1365,0.328,0.297,0.215
0.672,0.661,0.686,0.655,0.345,0.1375,0.10600000000000001,0.068,0.196,0.159,0.105
0.652,0.646,0.652,0.646,0.298,0.1335,0.101,0.086,0.204,0.167,0.148
0.666,0.661,0.666,0.661,0.327,0.1485,0.11599999999999999,0.08249999999999999,0.238,0.197,0.162
0.666,0.656,0.675,0.651,0.33,0.2305,0.20350000000000001,0.152,0.345,0.313,0.25
0.656,0.651,0.656,0.65,0.307,0.143,0.1105,0.09,0.207,0.174,0.136
0.659,0.654,0.658,0.654,0.313,0.1445,0.109,0.1,0.236,0.192,0.198
0.656,0.651,0.656,0.651,0.307,0.155,0.1235,0.098,0.239,0.202,0.172
0.656,0.651,0.656,0.651,0.307,0.1535,0.122,0.0965,0.262,0.231,0.173
0.672,0.661,0.683,0.657,0.343,0.175,0.14400000000000002,0.1015,0.257,0.229,0.157
0.662,0.656,0.663,0.656,0.319,0.152,0.1165,0.10600000000000001,0.241,0.201,0.19
0.654,0.649,0.653,0.649,0.302,0.1335,0.10049999999999999,0.088,0.212,0.179,0.147
0.652,0.647,0.651,0.647,0.298,0.1355,0.10500000000000001,0.0765,0.216,0.188,0.125
0.623,0.607,0.651,0.586,0.254,0.104,0.081,0.065,0.172,0.143,0.131
